lottoDateTh,lottoDateEn,drawNumber,drawType
25560716,20130716,210,3
25560716,20130716,584,4
25560716,20130716,526,5
25560716,20130716,86,6
25560801,20130801,0356435,1
25560801,20130801,880,2
25560801,20130801,451,3
25560801,20130801,718,4
25560801,20130801,329,5
25560801,20130801,82,6
25560816,20130816,0321327,1
25560816,20130816,417,2
25560816,20130816,945,3
25560816,20130816,448,4
25560816,20130816,201,5
25560816,20130816,20,6
25560901,20130901,0548123,1
25560901,20130901,281,2
25560901,20130901,570,3
25560901,20130901,800,4
25560901,20130901,045,5
25560901,20130901,05,6
25560916,20130916,0562684,1
25560916,20130916,056,2
25560916,20130916,235,3
25560916,20130916,574,4
25560916,20130916,754,5
25560916,20130916,63,6
25561001,20131001,0647882,1
25561001,20131001,576,2
25561001,20131001,324,3
25561001,20131001,650,4
25561001,20131001,028,5
25561001,20131001,14,6
25561016,20131016,0963289,1
25561016,20131016,402,2
25561016,20131016,529,3
25561016,20131016,876,4
25561016,20131016,952,5
25561016,20131016,60,6
25561101,20131101,0739804,1
25561101,20131101,502,2
25561101,20131101,020,3
25561101,20131101,256,4
25561101,20131101,173,5
25561101,20131101,47,6
25561116,20131116,0806925,1
25561116,20131116,069,2
25561116,20131116,304,3
25561116,20131116,672,4
25561116,20131116,753,5
25561116,20131116,28,6
25561201,20131201,0168795,1
25561201,20131201,734,2
25561201,20131201,766,3
25561201,20131201,074,4
25561201,20131201,980,5
25561201,20131201,27,6
25561216,20131216,0341767,1
25561216,20131216,111,2
25561216,20131216,228,3
25561216,20131216,742,4
25561216,20131216,826,5
25561216,20131216,79,6
25561230,20131230,0561072,1
25561230,20131230,513,2
25561230,20131230,750,3
25561230,20131230,503,4
25561230,20131230,275,5
25561230,20131230,48,6
25570116,20140116,0306902,1
25570116,20140116,242,2
25570116,20140116,077,3
25570116,20140116,149,4
25570116,20140116,510,5
25570116,20140116,52,6
25570201,20140201,0180149,1
25570201,20140201,406,2
25570201,20140201,492,3
25570201,20140201,888,4
25570201,20140201,976,5
25570201,20140201,95,6
25570216,20140216,0384245,1
25570216,20140216,397,2
25570216,20140216,530,3
25570216,20140216,074,4
25570216,20140216,521,5
25570216,20140216,01,6
25570301,20140301,0906318,1
25570301,20140301,116,2
25570301,20140301,537,3
25570301,20140301,753,4
25570301,20140301,798,5
25570301,20140301,35,6
25570316,20140316,0531404,1
25570316,20140316,250,2
25570316,20140316,305,3
25570316,20140316,400,4
25570316,20140316,904,5
25570316,20140316,79,6
25570401,20140401,0028866,1
25570401,20140401,186,2
25570401,20140401,499,3
25570401,20140401,835,4
25570401,20140401,938,5
25570401,20140401,95,6
25570416,20140416,0153406,1
25570416,20140416,344,2
25570416,20140416,013,3
25570416,20140416,355,4
25570416,20140416,634,5
25570416,20140416,26,6
25570502,20140502,0103297,1
25570502,20140502,143,2
25570502,20140502,158,3
25570502,20140502,673,4
25570502,20140502,797,5
25570502,20140502,52,6
25570516,20140516,0087523,1
25570516,20140516,150,2
25570516,20140516,505,3
25570516,20140516,112,4
25570516,20140516,246,5
25570516,20140516,20,6
25570601,20140601,0781198,1
25570601,20140601,160,2
25570601,20140601,324,3
25570601,20140601,409,4
25570601,20140601,636,5
25570601,20140601,18,6
25570616,20140616,0673920,1
25570616,20140616,158,2
25570616,20140616,140,3
25570616,20140616,639,4
25570616,20140616,576,5
25570616,20140616,95,6
25570701,20140701,0378477,1
25570701,20140701,123,2
25570701,20140701,271,3
25570701,20140701,441,4
25570701,20140701,864,5
25570701,20140701,39,6
25570716,20140716,0468728,1
25570716,20140716,104,2
25570716,20140716,944,3
25570716,20140716,117,4
25570716,20140716,205,5
25570716,20140716,45,6
25570801,20140801,0766391,1
25570801,20140801,349,2
25570801,20140801,576,3
25570801,20140801,623,4
25570801,20140801,637,5
25570801,20140801,82,6
25570816,20140816,0662842,1
25570816,20140816,639,2
25570816,20140816,912,3
25570816,20140816,187,4
25570816,20140816,633,5
25570816,20140816,91,6
25570901,20140901,0856763,1
25570901,20140901,308,2
25570901,20140901,912,3
25570901,20140901,477,4
25570901,20140901,490,5
25570901,20140901,22,6
25570916,20140916,0772269,1
25570916,20140916,112,2
25570916,20140916,257,3
25570916,20140916,342,4
25570916,20140916,790,5
25570916,20140916,35,6
25571001,20141001,0375615,1
25571001,20141001,251,2
25571001,20141001,086,3
25571001,20141001,159,4
25571001,20141001,520,5
25571001,20141001,44,6
25571016,20141016,0656409,1
25571016,20141016,647,2
25571016,20141016,784,3
25571016,20141016,848,4
25571016,20141016,910,5
25571016,20141016,94,6
25571101,20141101,0206608,1
25571101,20141101,607,2
25571101,20141101,203,3
25571101,20141101,855,4
25571101,20141101,979,5
25571101,20141101,44,6
25571116,20141116,0479804,1
25571116,20141116,179,2
25571116,20141116,422,3
25571116,20141116,480,4
25571116,20141116,709,5
25571116,20141116,25,6
25571201,20141201,0480449,1
25571201,20141201,820,2
25571201,20141201,380,3
25571201,20141201,580,4
25571201,20141201,161,5
25571201,20141201,11,6
25571216,20141216,0948354,1
25571216,20141216,080,2
25571216,20141216,763,3
25571216,20141216,775,4
25571216,20141216,901,5
25571216,20141216,90,6
25571230,20141230,0461704,1
25571230,20141230,853,2
25571230,20141230,982,3
25571230,20141230,535,4
25571230,20141230,950,5
25571230,20141230,57,6
25580116,20150116,0244351,1
25580116,20150116,068,2
25580116,20150116,398,3
25580116,20150116,595,4
25580116,20150116,877,5
25580116,20150116,74,6
25580201,20150201,0155537,1
25580201,20150201,083,2
25580201,20150201,286,3
25580201,20150201,813,4
25580201,20150201,008,5
25580201,20150201,79,6
25580216,20150216,0001864,1
25580216,20150216,843,2
25580216,20150216,103,3
25580216,20150216,825,4
25580216,20150216,392,5
25580216,20150216,90,6
25580301,20150301,0240237,1
25580301,20150301,498,2
25580301,20150301,031,3
25580301,20150301,857,4
25580301,20150301,008,5
25580301,20150301,34,6
25580316,20150316,0048151,1
25580316,20150316,339,2
25580316,20150316,622,3
25580316,20150316,623,4
25580316,20150316,757,5
25580316,20150316,92,6
25580401,20150401,0605704,1
25580401,20150401,558,2
25580401,20150401,962,3
25580401,20150401,557,4
25580401,20150401,861,5
25580401,20150401,70,6
25580416,20150416,0506260,1
25580416,20150416,101,2
25580416,20150416,164,3
25580416,20150416,495,4
25580416,20150416,973,5
25580416,20150416,38,6
25580502,20150502,0543466,1
25580502,20150502,818,2
25580502,20150502,163,3
25580502,20150502,366,4
25580502,20150502,195,5
25580502,20150502,30,6
25580516,20150516,0011421,1
25580516,20150516,799,2
25580516,20150516,484,3
25580516,20150516,851,4
25580516,20150516,928,5
25580516,20150516,38,6
25580602,20150602,0388881,1
25580602,20150602,314,2
25580602,20150602,700,3
25580602,20150602,876,4
25580602,20150602,969,5
25580602,20150602,65,6
25580616,20150616,0644742,1
25580616,20150616,429,2
25580616,20150616,253,3
25580616,20150616,386,4
25580616,20150616,532,5
25580616,20150616,05,6
25580701,20150701,0759049,1
25580701,20150701,565,2
25580701,20150701,814,3
25580701,20150701,081,4
25580701,20150701,567,5
25580701,20150701,26,6
25580716,20150716,0121507,1
25580716,20150716,761,2
25580716,20150716,461,3
25580716,20150716,830,4
25580716,20150716,294,5
25580716,20150716,49,6
25580801,20150801,0518677,1
25580801,20150801,333,2
25580801,20150801,598,3
25580801,20150801,648,4
25580801,20150801,889,5
25580801,20150801,53,6
25580816,20150816,0033363,1
25580816,20150816,781,2
25580816,20150816,227,3
25580816,20150816,624,4
25580816,20150816,648,5
25580816,20150816,40,6
25580901,20150901,0021094,1
25580901,20150901,260,2
25580901,20150901,403,3
25580901,20150901,068,4
25580901,20150901,819,5
25580901,20150901,89,6
25580916,20150916,0743148,1
25580916,20150916,435,2
25580916,20150916,209,3
25580916,20150916,375,4
25580916,20150916,084,5
25580916,20150916,06,6
25581001,20151001,0594825,1
25581001,20151001,175,2
25581001,20151001,918,3
25581001,20151001,440,4
25581001,20151001,799,5
25581001,20151001,07,6
25581016,20151016,0968630,1
25581016,20151016,457,2
25581016,20151016,134,3
25581016,20151016,412,4
25581016,20151016,054,5
25581016,20151016,62,6
25581101,20151101,0361211,1
25581101,20151101,106,2
25581101,20151101,757,3
25581101,20151101,166,4
25581101,20151101,473,5
25581101,20151101,45,6
25581116,20151116,0795283,1
25581116,20151116,241,2
25581116,20151116,028,3
25581116,20151116,643,4
25581116,20151116,802,5
25581116,20151116,03,6
25581201,20151201,0915350,1
25581201,20151201,238,2
25581201,20151201,181,3
25581201,20151201,714,4
25581201,20151201,175,5
25581201,20151201,78,6
25581217,20151217,0930255,1
25581217,20151217,140,2
25581217,20151217,250,3
25581217,20151217,094,4
25581217,20151217,638,5
25581217,20151217,08,6
25581230,20151230,0008217,1
25581230,20151230,246,2
25581230,20151230,264,3
25581230,20151230,596,4
25581230,20151230,895,5
25581230,20151230,02,6
25590117,20160117,0304371,1
25590117,20160117,031,2
25590117,20160117,532,3
25590117,20160117,743,4
25590117,20160117,786,5
25590117,20160117,50,6
25590201,20160201,0927800,1
25590201,20160201,625,2
25590201,20160201,999,3
25590201,20160201,054,4
25590201,20160201,076,5
25590201,20160201,09,6
25590216,20160216,0356364,1
25590216,20160216,312,2
25590216,20160216,699,3
25590216,20160216,309,4
25590216,20160216,535,5
25590216,20160216,98,6
25590301,20160301,0439686,1
25590301,20160301,426,2
25590301,20160301,530,3
25590301,20160301,155,4
25590301,20160301,743,5
25590301,20160301,06,6
25590316,20160316,0134918,1
25590316,20160316,855,2
25590316,20160316,877,3
25590316,20160316,004,4
25590316,20160316,973,5
25590316,20160316,32,6
25590401,20160401,0066720,1
25590401,20160401,390,2
25590401,20160401,546,3
25590401,20160401,285,4
25590401,20160401,852,5
25590401,20160401,92,6
25590416,20160416,0221609,1
25590416,20160416,008,2
25590416,20160416,228,3
25590416,20160416,507,4
25590416,20160416,523,5
25590416,20160416,87,6
25590502,20160502,0399459,1
25590502,20160502,238,2
25590502,20160502,403,3
25590502,20160502,046,4
25590502,20160502,671,5
25590502,20160502,02,6
25590516,20160516,0141737,1
25590516,20160516,382,2
25590516,20160516,975,3
25590516,20160516,087,4
25590516,20160516,268,5
25590516,20160516,98,6
25590601,20160601,0511825,1
25590601,20160601,111,2
25590601,20160601,775,3
25590601,20160601,880,4
25590601,20160601,937,5
25590601,20160601,14,6
25590616,20160616,0073816,1
25590616,20160616,251,2
25590616,20160616,804,3
25590616,20160616,321,4
25590616,20160616,749,5
25590616,20160616,79,6
25590701,20160701,0082460,1
25590701,20160701,169,2
25590701,20160701,609,3
25590701,20160701,173,4
25590701,20160701,302,5
25590701,20160701,53,6
25590716,20160716,0449764,1
25590716,20160716,552,2
25590716,20160716,734,3
25590716,20160716,158,4
25590716,20160716,925,5
25590716,20160716,55,6
25590801,20160801,0272932,1
25590801,20160801,538,2
25590801,20160801,983,3
25590801,20160801,472,4
25590801,20160801,871,5
25590801,20160801,57,6
25590816,20160816,0254004,1
25590816,20160816,366,2
25590816,20160816,966,3
25590816,20160816,596,4
25590816,20160816,631,5
25590816,20160816,33,6
25590901,20160901,0638684,1
25590901,20160901,334,2
25590901,20160901,335,3
25590901,20160901,630,4
25590901,20160901,669,5
25590901,20160901,62,6
25590916,20160916,0240650,1
25590916,20160916,493,2
25590916,20160916,583,3
25590916,20160916,043,4
25590916,20160916,160,5
25590916,20160916,42,6
25591001,20161001,0887102,1
25591001,20161001,194,2
25591001,20161001,280,3
25591001,20161001,017,4
25591001,20161001,458,5
25591001,20161001,33,6
25591016,20161016,0571947,1
25591016,20161016,692,2
25591016,20161016,885,3
25591016,20161016,032,4
25591016,20161016,587,5
25591016,20161016,98,6
25591101,20161101,0785438,1
25591101,20161101,824,2
25591101,20161101,976,3
25591101,20161101,038,4
25591101,20161101,752,5
25591101,20161101,86,6
25591116,20161116,0858383,1
25591116,20161116,040,2
25591116,20161116,682,3
25591116,20161116,558,4
25591116,20161116,570,5
25591116,20161116,44,6
25591201,20161201,0086069,1
25591201,20161201,513,2
25591201,20161201,873,3
25591201,20161201,148,4
25591201,20161201,450,5
25591201,20161201,77,6
25591216,20161216,0435286,1
25591216,20161216,366,2
25591216,20161216,596,3
25591216,20161216,199,4
25591216,20161216,716,5
25591216,20161216,35,6
25591230,20161230,0377712,1
25591230,20161230,304,2
25591230,20161230,890,3
25591230,20161230,477,4
25591230,20161230,769,5
25591230,20161230,46,6
25600117,20170117,0145157,1
25600117,20170117,511,2
25600117,20170117,663,3
25600117,20170117,516,4
25600117,20170117,836,5
25600117,20170117,25,6
25600201,20170201,0054672,1
25600201,20170201,066,2
25600201,20170201,807,3
25600201,20170201,426,4
25600201,20170201,628,5
25600201,20170201,42,6
25600216,20170216,0229116,1
25600216,20170216,128,2
25600216,20170216,464,3
25600216,20170216,375,4
25600216,20170216,953,5
25600216,20170216,14,6
25600301,20170301,0978453,1
25600301,20170301,450,2
25600301,20170301,560,3
25600301,20170301,052,4
25600301,20170301,577,5
25600301,20170301,78,6
25600316,20170316,0273863,1
25600316,20170316,324,2
25600316,20170316,918,3
25600316,20170316,694,4
25600316,20170316,941,5
25600316,20170316,92,6
25600401,20170401,0392785,1
25600401,20170401,020,2
25600401,20170401,057,3
25600401,20170401,500,4
25600401,20170401,709,5
25600401,20170401,80,6
25600416,20170416,0816729,1
25600416,20170416,766,2
25600416,20170416,973,3
25600416,20170416,241,4
25600416,20170416,807,5
25600416,20170416,40,6
25600502,20170502,0008656,1
25600502,20170502,573,2
25600502,20170502,949,3
25600502,20170502,773,4
25600502,20170502,923,5
25600502,20170502,35,6
25600516,20170516,0454891,1
25600516,20170516,008,2
25600516,20170516,396,3
25600516,20170516,490,4
25600516,20170516,603,5
25600516,20170516,53,6
25600601,20170601,0053630,1
25600601,20170601,121,2
25600601,20170601,218,3
25600601,20170601,581,4
25600601,20170601,881,5
25600601,20170601,61,6
25600616,20170616,0943142,1
25600616,20170616,626,2
25600616,20170616,878,3
25600616,20170616,373,4
25600616,20170616,740,5
25600616,20170616,47,6
25600701,20170701,0112360,1
25600701,20170701,226,2
25600701,20170701,489,3
25600701,20170701,005,4
25600701,20170701,688,5
25600701,20170701,26,6
25600716,20170716,0820327,1
25600716,20170716,584,2
25600716,20170716,835,3
25600716,20170716,390,4
25600716,20170716,823,5
25600716,20170716,87,6
25600801,20170801,0756519,1
25600801,20170801,061,2
25600801,20170801,386,3
25600801,20170801,787,4
25600801,20170801,989,5
25600801,20170801,36,6
25600816,20170816,0715431,1
25600816,20170816,115,2
25600816,20170816,302,3
25600816,20170816,253,4
25600816,20170816,945,5
25600816,20170816,37,6
25600901,20170901,0143224,1
25600901,20170901,345,2
25600901,20170901,679,3
25600901,20170901,195,4
25600901,20170901,278,5
25600901,20170901,65,6
25600916,20170916,0170143,1
25600916,20170916,172,2
25600916,20170916,647,3
25600916,20170916,340,4
25600916,20170916,388,5
25600916,20170916,71,6
25601001,20171001,0880714,1
25601001,20171001,611,2
25601001,20171001,726,3
25601001,20171001,462,4
25601001,20171001,952,5
25601001,20171001,52,6
25601016,20171016,0413494,1
25601016,20171016,180,2
25601016,20171016,971,3
25601016,20171016,128,4
25601016,20171016,287,5
25601016,20171016,86,6
25601101,20171101,0533726,1
25601101,20171101,165,2
25601101,20171101,425,3
25601101,20171101,036,4
25601101,20171101,485,5
25601101,20171101,85,6
25601116,20171116,0292391,1
25601116,20171116,831,2
25601116,20171116,961,3
25601116,20171116,477,4
25601116,20171116,628,5
25601116,20171116,98,6
25601201,20171201,0451005,1
25601201,20171201,303,2
25601201,20171201,626,3
25601201,20171201,257,4
25601201,20171201,601,5
25601201,20171201,33,6
25601216,20171216,0955596,1
25601216,20171216,616,2
25601216,20171216,836,3
25601216,20171216,290,4
25601216,20171216,938,5
25601216,20171216,89,6
25601230,20171230,0911234,1
25601230,20171230,373,2
25601230,20171230,495,3
25601230,20171230,504,4
25601230,20171230,953,5
25601230,20171230,98,6
25610117,20180117,0203823,1
25610117,20180117,624,2
25610117,20180117,799,3
25610117,20180117,236,4
25610117,20180117,397,5
25610117,20180117,50,6
25610201,20180201,0026853,1
25610201,20180201,106,2
25610201,20180201,947,3
25610201,20180201,181,4
25610201,20180201,519,5
25610201,20180201,31,6
25610216,20180216,0309915,1
25610216,20180216,007,2
25610216,20180216,388,3
25610216,20180216,230,4
25610216,20180216,748,5
25610216,20180216,39,6
25610302,20180302,0759415,1
25610302,20180302,318,2
25610302,20180302,870,3
25610302,20180302,589,4
25610302,20180302,723,5
25610302,20180302,29,6
25610316,20180316,0218559,1
25610316,20180316,064,2
25610316,20180316,720,3
25610316,20180316,205,4
25610316,20180316,489,5
25610316,20180316,82,6
25610401,20180401,0412073,1
25610401,20180401,131,2
25610401,20180401,787,3
25610401,20180401,638,4
25610401,20180401,924,5
25610401,20180401,85,6
25610416,20180416,0739229,1
25610416,20180416,273,2
25610416,20180416,654,3
25610416,20180416,076,4
25610416,20180416,526,5
25610416,20180416,60,6
25610502,20180502,0248038,1
25610502,20180502,527,2
25610502,20180502,980,3
25610502,20180502,225,4
25610502,20180502,602,5
25610502,20180502,85,6
25610516,20180516,0075629,1
25610516,20180516,130,2
25610516,20180516,357,3
25610516,20180516,047,4
25610516,20180516,506,5
25610516,20180516,20,6
25610601,20180601,0988117,1
25610601,20180601,310,2
25610601,20180601,553,3
25610601,20180601,248,4
25610601,20180601,650,5
25610601,20180601,95,6
25610616,20180616,0223131,1
25610616,20180616,432,2
25610616,20180616,507,3
25610616,20180616,132,4
25610616,20180616,868,5
25610616,20180616,46,6
25610701,20180701,0963623,1
25610701,20180701,429,2
25610701,20180701,901,3
25610701,20180701,210,4
25610701,20180701,217,5
25610701,20180701,83,6
25610716,20180716,0596324,1
25610716,20180716,403,2
25610716,20180716,530,3
25610716,20180716,138,4
25610716,20180716,362,5
25610716,20180716,27,6
25610801,20180801,0386602,1
25610801,20180801,832,2
25610801,20180801,903,3
25610801,20180801,549,4
25610801,20180801,726,5
25610801,20180801,78,6
25610816,20180816,0586117,1
25610816,20180816,340,2
25610816,20180816,670,3
25610816,20180816,591,4
25610816,20180816,815,5
25610816,20180816,10,6
25610901,20180901,0734510,1
25610901,20180901,464,2
25610901,20180901,512,3
25610901,20180901,097,4
25610901,20180901,202,5
25610901,20180901,26,6
25610916,20180916,0149760,1
25610916,20180916,323,2
25610916,20180916,539,3
25610916,20180916,155,4
25610916,20180916,297,5
25610916,20180916,79,6
25611001,20181001,0452643,1
25611001,20181001,594,2
25611001,20181001,726,3
25611001,20181001,561,4
25611001,20181001,810,5
25611001,20181001,99,6
25611016,20181016,0200515,1
25611016,20181016,186,2
25611016,20181016,392,3
25611016,20181016,192,4
25611016,20181016,212,5
25611016,20181016,93,6
25611101,20181101,0149840,1
25611101,20181101,384,2
25611101,20181101,576,3
25611101,20181101,046,4
25611101,20181101,509,5
25611101,20181101,58,6
25611116,20181116,0989903,1
25611116,20181116,471,2
25611116,20181116,930,3
25611116,20181116,140,4
25611116,20181116,876,5
25611116,20181116,16,6
25611201,20181201,0021840,1
25611201,20181201,045,2
25611201,20181201,307,3
25611201,20181201,561,4
25611201,20181201,988,5
25611201,20181201,67,6
25611216,20181216,0356564,1
25611216,20181216,480,2
25611216,20181216,948,3
25611216,20181216,297,4
25611216,20181216,369,5
25611216,20181216,62,6
25611230,20181230,0735867,1
25611230,20181230,031,2
25611230,20181230,913,3
25611230,20181230,701,4
25611230,20181230,884,5
25611230,20181230,02,6
25620117,20190117,0197079,1
25620117,20190117,206,2
25620117,20190117,412,3
25620117,20190117,127,4
25620117,20190117,660,5
25620117,20190117,65,6
25620201,20190201,0967134,1
25620201,20190201,643,2
25620201,20190201,779,3
25620201,20190201,197,4
25620201,20190201,948,5
25620201,20190201,04,6
25620216,20190216,0074824,1
25620216,20190216,881,2
25620216,20190216,910,3
25620216,20190216,612,4
25620216,20190216,879,5
25620216,20190216,56,6
25620301,20190301,0345650,1
25620301,20190301,137,2
25620301,20190301,999,3
25620301,20190301,830,4
25620301,20190301,837,5
25620301,20190301,65,6
25620316,20190316,0724628,1
25620316,20190316,148,2
25620316,20190316,883,3
25620316,20190316,154,4
25620316,20190316,877,5
25620316,20190316,64,6
25620401,20190401,0109767,1
25620401,20190401,888,2
25620401,20190401,959,3
25620401,20190401,403,4
25620401,20190401,975,5
25620401,20190401,52,6
25620416,20190416,0570331,1
25620416,20190416,512,2
25620416,20190416,930,3
25620416,20190416,966,4
25620416,20190416,968,5
25620416,20190416,23,6
25620502,20190502,0061324,1
25620502,20190502,043,2
25620502,20190502,476,3
25620502,20190502,374,4
25620502,20190502,699,5
25620502,20190502,25,6
25620516,20190516,0962526,1
25620516,20190516,669,2
25620516,20190516,949,3
25620516,20190516,018,4
25620516,20190516,828,5
25620516,20190516,71,6
25620601,20190601,0516461,1
25620601,20190601,589,2
25620601,20190601,713,3
25620601,20190601,215,4
25620601,20190601,560,5
25620601,20190601,46,6
25620616,20190616,0174055,1
25620616,20190616,625,2
25620616,20190616,884,3
25620616,20190616,127,4
25620616,20190616,800,5
25620616,20190616,29,6
25620701,20190701,0943647,1
25620701,20190701,239,2
25620701,20190701,864,3
25620701,20190701,006,4
25620701,20190701,375,5
25620701,20190701,86,6
25620715,20190715,0369765,1
25620715,20190715,355,2
25620715,20190715,901,3
25620715,20190715,113,4
25620715,20190715,556,5
25620715,20190715,88,6
25620801,20190801,0387006,1
25620801,20190801,135,2
25620801,20190801,983,3
25620801,20190801,562,4
25620801,20190801,795,5
25620801,20190801,58,6
25620816,20190816,0775476,1
25620816,20190816,149,2
25620816,20190816,912,3
25620816,20190816,563,4
25620816,20190816,580,5
25620816,20190816,89,6
25620901,20190901,0798787,1
25620901,20190901,210,2
25620901,20190901,847,3
25620901,20190901,274,4
25620901,20190901,439,5
25620901,20190901,20,6
25620916,20190916,0340388,1
25620916,20190916,733,2
25620916,20190916,947,3
25620916,20190916,925,4
25620916,20190916,939,5
25620916,20190916,85,6
25621001,20191001,0691197,1
25621001,20191001,392,2
25621001,20191001,920,3
25621001,20191001,606,4
25621001,20191001,797,5
25621001,20191001,59,6
25621016,20191016,0812564,1
25621016,20191016,255,2
25621016,20191016,625,3
25621016,20191016,132,4
25621016,20191016,598,5
25621016,20191016,15,6
25621101,20191101,0967375,1
25621101,20191101,323,2
25621101,20191101,806,3
25621101,20191101,021,4
25621101,20191101,206,5
25621101,20191101,79,6
25621116,20191116,0017223,1
25621116,20191116,164,2
25621116,20191116,640,3
25621116,20191116,085,4
25621116,20191116,194,5
25621116,20191116,32,6
25621201,20191201,0453522,1
25621201,20191201,261,2
25621201,20191201,617,3
25621201,20191201,013,4
25621201,20191201,457,5
25621201,20191201,81,6
25621216,20191216,0529924,1
25621216,20191216,043,2
25621216,20191216,138,3
25621216,20191216,555,4
25621216,20191216,665,5
25621216,20191216,97,6
25621230,20191230,0510541,1
25621230,20191230,116,2
25621230,20191230,382,3
25621230,20191230,140,4
25621230,20191230,250,5
25621230,20191230,81,6
25630117,20200117,0491774,1
25630117,20200117,004,2
25630117,20200117,132,3
25630117,20200117,379,4
25630117,20200117,595,5
25630117,20200117,68,6
25630201,20200201,0589227,1
25630201,20200201,259,2
25630201,20200201,552,3
25630201,20200201,375,4
25630201,20200201,927,5
25630201,20200201,06,6
25630216,20200216,0781403,1
25630216,20200216,515,2
25630216,20200216,952,3
25630216,20200216,030,4
25630216,20200216,918,5
25630216,20200216,94,6
25630301,20200301,0875938,1
25630301,20200301,294,2
25630301,20200301,328,3
25630301,20200301,597,4
25630301,20200301,780,5
25630301,20200301,98,6
25630316,20200316,0503446,1
25630316,20200316,258,2
25630316,20200316,726,3
25630316,20200316,404,4
25630316,20200316,661,5
25630316,20200316,77,6
25630401,20200401,0051095,1
25630401,20200401,285,2
25630401,20200401,430,3
25630401,20200401,191,4
25630401,20200401,364,5
25630401,20200401,22,6
25630601,20200601,0831567,1
25630601,20200601,264,2
25630601,20200601,489,3
25630601,20200601,562,4
25630601,20200601,582,5
25630601,20200601,24,6
25630616,20200616,0516967,1
25630616,20200616,876,2
25630616,20200616,882,3
25630616,20200616,565,4
25630616,20200616,625,5
25630616,20200616,64,6
25630701,20200701,0347258,1
25630701,20200701,095,2
25630701,20200701,362,3
25630701,20200701,094,4
25630701,20200701,307,5
25630701,20200701,83,6
25630716,20200716,0873286,1
25630716,20200716,510,2
25630716,20200716,533,3
25630716,20200716,494,4
25630716,20200716,682,5
25630716,20200716,53,6
25630801,20200801,0569391,1
25630801,20200801,575,2
25630801,20200801,931,3
25630801,20200801,578,4
25630801,20200801,809,5
25630801,20200801,92,6
25630816,20200816,0945811,1
25630816,20200816,614,2
25630816,20200816,712,3
25630816,20200816,364,4
25630816,20200816,733,5
25630816,20200816,88,6
25630901,20200901,0999997,1
25630901,20200901,636,2
25630901,20200901,725,3
25630901,20200901,342,4
25630901,20200901,957,5
25630901,20200901,98,6
25630916,20200916,0244083,1
25630916,20200916,127,2
25630916,20200916,220,3
25630916,20200916,623,4
25630916,20200916,853,5
25630916,20200916,57,6
25631001,20201001,0837893,1
25631001,20201001,594,2
25631001,20201001,757,3
25631001,20201001,110,4
25631001,20201001,595,5
25631001,20201001,59,6
25631016,20201016,0286051,1
25631016,20201016,189,2
25631016,20201016,464,3
25631016,20201016,045,4
25631016,20201016,980,5
25631016,20201016,38,6
25631101,20201101,0506404,1
25631101,20201101,154,2
25631101,20201101,598,3
25631101,20201101,062,4
25631101,20201101,245,5
25631101,20201101,40,6
25631116,20201116,0972661,1
25631116,20201116,368,2
25631116,20201116,741,3
25631116,20201116,208,4
25631116,20201116,255,5
25631116,20201116,46,6
25631201,20201201,0100994,1
25631201,20201201,093,2
25631201,20201201,776,3
25631201,20201201,834,4
25631201,20201201,984,5
25631201,20201201,84,6
25631216,20201216,0201303,1
25631216,20201216,377,2
25631216,20201216,828,3
25631216,20201216,072,4
25631216,20201216,517,5
25631216,20201216,70,6
25631230,20201230,0803628,1
25631230,20201230,336,2
25631230,20201230,804,3
25631230,20201230,321,4
25631230,20201230,924,5
25631230,20201230,19,6
25640117,20210117,0384395,1
25640117,20210117,367,2
25640117,20210117,653,3
25640117,20210117,566,4
25640117,20210117,878,5
25640117,20210117,15,6
25640201,20210201,0912307,1
25640201,20210201,248,2
25640201,20210201,605,3
25640201,20210201,282,4
25640201,20210201,651,5
25640201,20210201,97,6
25640216,20210216,0424603,1
25640216,20210216,318,2
25640216,20210216,861,3
25640216,20210216,057,4
25640216,20210216,817,5
25640216,20210216,39,6
25640301,20210301,0835538,1
25640301,20210301,290,2
25640301,20210301,838,3
25640301,20210301,051,4
25640301,20210301,806,5
25640301,20210301,73,6
25640316,20210316,0890422,1
25640316,20210316,036,2
25640316,20210316,902,3
25640316,20210316,256,4
25640316,20210316,396,5
25640316,20210316,19,6
25640401,20210401,0472270,1
25640401,20210401,283,2
25640401,20210401,755,3
25640401,20210401,393,4
25640401,20210401,577,5
25640401,20210401,05,6
25640416,20210416,0100787,1
25640416,20210416,013,2
25640416,20210416,143,3
25640416,20210416,264,4
25640416,20210416,478,5
25640416,20210416,56,6
25640502,20210502,0501272,1
25640502,20210502,018,2
25640502,20210502,306,3
25640502,20210502,129,4
25640502,20210502,498,5
25640502,20210502,18,6
25640516,20210516,0684579,1
25640516,20210516,615,2
25640516,20210516,843,3
25640516,20210516,276,4
25640516,20210516,970,5
25640516,20210516,14,6
25640601,20210601,0292972,1
25640601,20210601,193,2
25640601,20210601,620,3
25640601,20210601,723,4
25640601,20210601,978,5
25640601,20210601,45,6
25640616,20210616,0691861,1
25640616,20210616,007,2
25640616,20210616,054,3
25640616,20210616,447,4
25640616,20210616,668,5
25640616,20210616,17,6
25640701,20210701,0713517,1
25640701,20210701,073,2
25640701,20210701,794,3
25640701,20210701,414,4
25640701,20210701,511,5
25640701,20210701,29,6
25640716,20210716,0556725,1
